tax_id	VIVO6-FEC-16S-MAY19_F8.fq	VIVO6-FEC-16S-MAY16_F9.fq	VIVO6-FEC-16S-JUN15_F30.fq	VIVO6-FEC-16S-JUN2_M21.fq	VIVO6-FEC-16S-JUN14_F50.fq	VIVO6-FEC-16S-JUN9_F46.fq	VIVO6-FEC-16S-MAY12_F15.fq	VIVO6-FEC-16S-JUN7_M36.fq	VIVO6-FEC-16S-JUN8_F26.fq	VIVO6-FEC-16S-MAY3_F9.fq	VIVO6-FEC-16S-MAY19_F12.fq	VIVO6-FEC-16S-MAY19_F3.fq	VIVO6-FEC-16S-JUN1_F50.fq	VIVO6-FEC-16S-JUN16_F41.fq	VIVO6-FEC-16S-JUN2_M19.fq	VIVO6-FEC-16S-JUN13_M36.fq	VIVO6-FEC-16S-JUN19_M20.fq	VIVO6-FEC-16S-JUN5_F27.fq	VIVO6-FEC-16S-JUN19_M40.fq	VIVO6-FEC-16S-MAY31_POOL-F9.fq	VIVO6-FEC-16S-JUN14_F12.fq	VIVO6-FEC-16S-JUN19_M37.fq	VIVO6-FEC-16S-MAY3_F17.fq	VIVO6-FEC-16S-JUN13_M21.fq	VIVO6-FEC-16S-JUN13_F8.fq	VIVO6-FEC-16S-JUN21_F30.fq	VIVO6-FEC-16S-JUN19_F26.fq	VIVO6-FEC-16S-JUN5_F30.fq	VIVO6-FEC-16S-MAY19_F14.fq	VIVO6-FEC-16S-JUN7_F41.fq	VIVO6-FEC-16S-MAY5_F11.fq	VIVO6-FEC-16S-JUN13_M19.fq	VIVO6-FEC-16S-JUN9_M40.fq	VIVO6-FEC-16S-APR10_F9.fq	VIVO6-FEC-16S-MAY25_F15.fq	VIVO6-FEC-16S-APR10_F2.fq	VIVO6-FEC-16S-JUN2_F27.fq	VIVO6-FEC-16S-JUN15_M36.fq	VIVO6-FEC-16S-JUN28_F46.fq	VIVO6-FEC-16S-MAY19_F2.fq	VIVO6-FEC-16S-JUN21_F15.fq	VIVO6-FEC-16S-JUN7_M37.fq	VIVO6-16S-DONOR1.fq	VIVO6-FEC-16S-JUN19_M19.fq	VIVO6-FEC-16S-JUN15_F31.fq	VIVO6-FEC-16S-JUN2_M20.fq	VIVO6-FEC-16S-JUN21_F46.fq	VIVO6-FEC-16S-JUN9_F14.fq	VIVO6-FEC-16S-APR26_F17.fq	VIVO6-FEC-16S-APR10_F11.fq	VIVO6-FEC-16S-JUN5_F26.fq	VIVO6-FEC-16S-JUN19_F41.fq	VIVO6-FEC-16S-JUN13_M37.fq	VIVO6-FEC-16S-JUN19_M21.fq	VIVO6-FEC-16S-JUN5_F2.fq	VIVO6-FEC-16S-JUN16_M40.fq	VIVO6-FEC-16S-JUN2_F3.fq	VIVO6-FEC-16S-JUN5_F31.fq	VIVO6-FEC-16S-JUN7_POOL-F15.fq	VIVO6-FEC-16S-JUN19_F27.fq	VIVO6-FEC-16S-JUN13_F9.fq	VIVO6-FEC-16S-JUN21_F31.fq	VIVO6-FEC-16S-JUN19_M36.fq	VIVO6-FEC-16S-APR10_F17.fq	VIVO6-FEC-16S-JUN13_M20.fq	VIVO6-FEC-16S-APR26_F11.fq	VIVO6-FEC-16S-JUN2_F26.fq	VIVO6-FEC-16S-JUN15_M37.fq	VIVO6-FEC-16S-JUN2_POOL-F8.fq	VIVO6-FEC-16S-APR10_F3.fq	VIVO6-FEC-16S-APR10_F8.fq	VIVO6-FEC-16S-JUN16_M39.fq	VIVO6-FEC-16S-JUN21_F34.fq	VIVO6-FEC-16S-APR10_F12.fq	VIVO6-FEC-16S-JUN21_F45.fq	VIVO6-FEC-16S-JUN13_F25.fq	VIVO6-FEC-16S-APR26_F14.fq	VIVO6-FEC-16S-JUN16_M43.fq	VIVO6-FEC-16S-JUN19_F38.fq	VIVO6-FEC-16S-JUN5_F34.fq	VIVO6-FEC-16S-JUN19_M22.fq	VIVO6-FEC-16S-JUN1_F48.fq	VIVO6-FEC-16S-MAY5_F3.fq	VIVO6-FEC-16S-JUN14_M43.fq	VIVO6-FEC-16S-JUN8_F24.fq	VIVO6-FEC-16S-JUN2_F28.fq	VIVO6-FEC-16S-JUN15_M32.fq	VIVO6-FEC-16S-JUN2_F23.fq	VIVO6-16S-DONOR2.fq	VIVO6-FEC-16S-MAY5_F8.fq	VIVO6-FEC-16S-JUN14_F48.fq	VIVO6-16S-DONOR4.fq	VIVO6-FEC-16S-JUN7_M39.fq	VIVO6-FEC-16S-JUN9_F49.fq	VIVO6-FEC-16S-JUN2_F25.fq	VIVO6-FEC-16S-JUN15_F34.fq	VIVO6-FEC-16S-JUN7_M43.fq	VIVO6-FEC-16S-JUN8_M22.fq	VIVO6-FEC-16S-MAY17_F17.fq	VIVO6-FEC-16S-JUN5_F28.fq	VIVO6-FEC-16S-JUN19_F24.fq	VIVO6-FEC-16S-JUN5_M32.fq	VIVO6-FEC-16S-APR26_F8.fq	VIVO6-FEC-16S-JUN21_F48.fq	VIVO6-FEC-16S-APR26_F3.fq	VIVO6-FEC-16S-JUN13_F23.fq	VIVO6-FEC-16S-APR26_F12.fq	VIVO6-FEC-16S-JUN21_M43.fq	VIVO6-FEC-16S-APR10_F14.fq	VIVO6-FEC-16S-JUN21_M32.fq	VIVO6-FEC-16S-JUN19_F23.fq	VIVO6-FEC-16S-JUN1_F49.fq	VIVO6-FEC-16S-JUN16_M42.fq	VIVO6-FEC-16S-JUN19_M39.fq	VIVO6-FEC-16S-APR26_F15.fq	VIVO6-FEC-16S-JUN21_M44.fq	VIVO6-FEC-16S-JUN13_F24.fq	VIVO6-FEC-16S-JUN7_F17.fq	VIVO6-FEC-16S-JUN19_F28.fq	VIVO6-FEC-16S-JUN14_F49.fq	VIVO6-FEC-16S-JUN15_M29.fq	VIVO6-16S-DONOR3.fq	VIVO6-FEC-16S-JUN15_F33.fq	VIVO6-FEC-16S-JUN2_M22.fq	VIVO6-FEC-16S-MAY18_F11.fq	VIVO6-FEC-16S-JUN7_M44.fq	VIVO6-FEC-16S-JUN15_F38.fq	VIVO6-FEC-16S-MAY5_F14.fq	VIVO6-FEC-16S-JUN14_M42.fq	VIVO6-FEC-16S-MAY5_F2.fq	VIVO6-FEC-16S-JUN9_F45.fq	VIVO6-FEC-16S-JUN8_F25.fq	VIVO6-FEC-16S-JUN1_POOL-F11.fq	VIVO6-FEC-16S-JUN8_F23.fq	VIVO6-FEC-16S-MAY5_F12.fq	VIVO6-FEC-16S-JUN14_M44.fq	VIVO6-FEC-16S-JUN7_M42.fq	VIVO6-FEC-16S-JUN2_F24.fq	VIVO6-FEC-16S-JUN28_F45.fq	VIVO6-FEC-16S-JUN13_F11.fq	VIVO6-FEC-16S-JUN7_F38.fq	VIVO6-FEC-16S-JUN8_F28.fq	VIVO6-FEC-16S-JUN9_F48.fq	VIVO6-FEC-16S-JUN21_F33.fq	VIVO6-FEC-16S-JUN2_POOL-F14.fq	VIVO6-FEC-16S-JUN13_F38.fq	VIVO6-FEC-16S-JUN21_M42.fq	VIVO6-FEC-16S-JUN13_M22.fq	VIVO6-FEC-16S-APR26_F2.fq	VIVO6-FEC-16S-JUN21_M29.fq	VIVO6-FEC-16S-APR10_F15.fq	VIVO6-FEC-16S-JUN5_F33.fq	VIVO6-FEC-16S-JUN21_F49.fq	VIVO6-FEC-16S-APR26_F9.fq	VIVO6-FEC-16S-JUN16_M44.fq	VIVO6-FEC-16S-JUN19_F25.fq	VIVO6-FEC-16S-JUN5_M29.fq
823	100.14306579383728				48.6903786725758			91.9488597495051			186.38698635246115		138.896828117263	24.413361285418613		124.92414468106644			51.16497662086156			90.3730090923751	59.42787670757086							69.7874108807968	200.12890648492396		112.3586500362479					37.15051546391753				125.20627102992113										55.39242473182192	114.9467574077838			54.09539318111564							79.17671695769032	1.0		98.98209298522396		70.35018379360419				66.82610976718809							89.19489575696409			92.70745181778072									49.710450968191445		45.97011789529213	62.80503152281853					106.35559840957514					53.401843856786215			437.6950202578626					31.82618773789265		35.09023077856711				113.2685406384478		160.16719862525386					113.48046157196669		93.91667801707578						234.0108031619929						1.002176278563656	81.52428871857326	239.9396812297556		65.43751565098746			122.01113704626287							83.09007464954959				
84024																																																																																																											19.9661507529546																																																		
84030	121.06483981674704																						33.77461468970488																																																																																															18.91811083272896		20.26415391312507																																					
84112									21.02266458767971			19.06929564622772												14.020289855072464			10.01017466508394		13.03616133518776			10.010549534874729								32.672024068530334				10.027369141293192										12.02144388849178	23.047735466368493																					15.145683712489864																																			15.941498153956132																	16.03463672033554		39.16262045959971								10.01290325591085				16.02159036144578							10.07589556769888								
853											626.7992899369781										44.33888486603908										83.64468929885983																																																													96.17852905487771																																	94.97347480106676															55.90553500527394																	
88431																																																																																												24.74762550881954																																																																	
89014											20.45417036869616											17.26340111093306									20.043822033348796												105.71109391016977																							21.214661544431145																										90.80656556610664															52.14509005151029																																																		
930854										22.46513557023736	18.378082409715475																				17.39642548144551									12.475561880966165																			2.210043332789196																	19.60047848470267														45.209233883107565												12.971373626043585					19.726930077192083				23.51413271620033																						37.593460811193886								16.299143772017317													24.43154596400513			
97478																																																																																									49.6886535378562																																	342.0701193369632																																			
unassigned	231.0	87.0	33.0	1.0	17.0	0.0	54.0	11.0	47.0	79.0	85.0	155.0	8.0	6.0	1.0	12.0	31.0	4.0	3.0	12.0	28.0	1.0	123.0	26.0	29.0	24.0	74.0	7.0	147.0	4.0	69.0	57.0	1.0	8.0	43.0	1.0	0.0	6.0	5.0	240.0	137.0	32.0	3.0	66.0	15.0	0.0	18.0	74.0	82.0	13.0	8.0	3.0	6.0	38.0	35.0	8.0	1446.0	2.0	1.0	31.0	178.0	5.0	2.0	6.0	22.0	60.0	39.0	17.0	6.0	11.0	7.0	6.0	3.0	0.0	16.0	24.0	58.0	4.0	12.0	3.0	64.0	0.0	42.0	11.0	17.0	9.0	7.0	11.0	4.0	119.0	5.0	13.0	6.0	18.0	0.0	5.0	3.0	12.0	132.0	6.0	31.0	9.0	180.0	5.0	126.0	43.0	154.0	8.0	1.0	3.0	32.0	9.0	2.0	2.0	99.0	15.0	20.0	137.0	1.0	28.0	4.0	3.0	9.0	0.0	32.0	0.0	4.0	64.0	5.0	96.0	3.0	19.0	19.0	9.0	7.0	3.0	16.0	3.0	6.0	36.0	45.0	86.0	12.0	1.0	18.0	8.0	5.0	2.0	151.0	6.0	4.0	6.0	19.0	180.0	7.0	71.0	6.0
